question,answers
what is isolation.,"A minimum separation distance required in a seed multiplication field in order to prevent
contamination by physical mixtures or disease vectors"
what is the purpose of threshing .,The purpose of the threshing process is to detach the grain from the panicles
why is seed priming done.,to enhance germination and early seedling growth.
"which variety is grown in Colombia and is known for its high yield potential, disease resistance, and good processing qualities.",COCU 001
what is the effect of CMD.,"The disease affects the leaves of cassava plants, causing yellowing and mottling, as well as stunted growth and reduced yield."
how can farmers use test kit to test soil PH.,"To use the kit, farmers can collect a soil sample from their field or garden, mix it with distilled water, and then add a few drops of the pH indicator solution. The color of the solution will then be compared to the chart, which indicates the pH level of the soil. A pH level of 7 is considered neutral, while levels below 7 indicate acidic soil and levels above 7 indicate alkaline soil.
"
Is sandy soil better than clay soil  when growing beans?, neither soil type is inherently better or worse for growing beans
what causes Pythium Root Rot disease.,soil-borne fungus that thrives in wet and poorly drained soil
how were the primitive milking machine used?,used hollow wheat stems inserted in the teats to milk cows
what are some of the signs of cutworms.,damaged stems and cut plants
how do we call the cover crops that increases soil fertility.,green manure
what is crop protection?," Crop protection refers to the various methods used to protect crops from pests, diseases, and other threats"
How can farmers ensure the best farming practices,"Conducting soil tests to determine the soil's nutrient content, pH levels, and other factors that could impact plant growth.

Using high-quality seeds and planting at the appropriate time of year.

Applying fertilizers and other soil amendments in the correct amounts and at the right time.

Practicing crop rotation to prevent soil depletion and reduce the buildup of pests and diseases.

Using integrated pest management (IPM) techniques to minimize the use of chemical pesticides.

Maintaining proper irrigation and drainage systems to ensure the plants receive the right amount of water.

Implementing sustainable farming practices, such as conservation tillage and cover cropping, to promote soil health and reduce erosion.

Monitoring crops regularly for signs of disease, pests, and nutrient deficiencies, and taking appropriate actions to address any issues.

Seeking advice from agricultural extension officers or other experts when necessary."
what farming techniques helps to reduce the build up of a certain pest species.,crop rotation
"which indicator can be used to check for cassava maturity.
",Time since planting
What causes cassava seedling blight?,Xanthomonas axonopodis pv. manihotis is the pathogen that causes bacterial blight of cassava
A large diary cows can eat up of?,150 pounds
what is soil?,"Soil is a complex mixture of minerals, organic matter, water, air, and living organisms."
I planted maize the past season and had used cow dung while sowing the drought  affected the maize i intend to plant maize again in the same place do i need to apply cow dung again or i plant with out.,"If you intend to plant maize again in the same place where you had previously used cow dung and experienced drought, you can still apply cow dung to the soil to improve its fertility. Cow dung is a good source of organic matter and nutrients that can improve soil health and provide the necessary nutrients for plant growth.

However, if you had applied a large amount of cow dung in the previous season and the soil is still rich in organic matter, you may not need to apply more cow dung. Over-application of organic matter can lead to nutrient imbalances and other soil problems. Therefore, it is important to consider the current nutrient status of the soil before adding more organic matter."
what is GMO in full.,Genetically modified organisms
Which fertilizers is applied to crops in 4-6 weeks after germination to promote rapid growth,"In the 4-6 weeks after germination, crops can benefit from the application of nitrogen-rich fertilizers to promote rapid growth. Nitrogen is an essential nutrient for plant growth and is often required in higher amounts during the early stages of development"
what are organic fertilizers?,"organic fertilizers, which are made from natural materials such as manure and compost"
how does nutrient leaching affects cassava yield.,"Wetland soils are prone to nutrient leaching due to excessive water movement. The continuous flow of water can carry away essential nutrients from the soil, making them unavailable to cassava plants. Nutrient deficiencies can negatively impact plant growth, development, and overall productivity."
what happens to African armyworms first after emerging from pupation,hey allow their bodies to dry off and their wings to harden before climbing trees
How long should a farmer wait to plant cassava in a field which was affected by cbsd?,"Farmers should wait for at least 6 months to 1 year before planting cassava in a field that was affected by Cassava Brown Streak Disease (CBSD). This allows enough time for the virus to die off or decrease in the soil. During this period, the farmer should practice proper land preparation, including removing all cassava crop debris and weed the field to reduce the build-up of virus inoculum in the soil."
what is the ideal spacing between cassava stems.,about 75-100 cm
how can farmers use diatomaceous earth.,"To use diatomaceous earth, simply mix it into the beans seeds at a rate of about 0.5-1.0 kg per 100 kg of beans. Make sure the diatomaceous earth is evenly distributed throughout the seeds, and store the seeds in a cool, dry place in sealed containers to prevent re-infestation."
How can i improve soil areation,"To improve soil aeration, you can add organic matter to the soil, such as compost, which can improve soil structure and create pore spaces for air and water movement. Avoid over-tilling or compacting the soil, which can reduce soil pore space and restrict air movement"
"what are difference between Nase 14, Nase 3, and Nase 9 are different varieties of cassava.","Maturity period: Nase 14 is an early-maturing variety, typically reaching maturity in about 9-12 months after planting. Nase 3 and Nase 9 are mid-late maturing varieties, taking around 12-15 months to mature.

Yield potential: Nase 14 is known for its high yield potential, producing a good amount of cassava roots per unit area. Nase 3 and Nase 9 also have decent yield potential but may be slightly lower compared to Nase 14.

Pest and disease resistance: Nase 14 has shown good resistance to major pests and diseases that affect cassava, such as cassava mosaic disease and cassava bacterial blight. Nase 3 and Nase 9 also exhibit some level of resistance but may be relatively less resistant compared to Nase 14.

Root quality: The root qualities of these varieties may vary. Nase 14 is known for its relatively higher starch content, which is desirable for certain cassava-based products. Nase 3 and Nase 9 may have similar or slightly lower starch content but can still provide good quality roots.

Adaptability: These varieties have been bred to be adaptable to different agro-ecological zones. However, their specific adaptability may vary, and it is recommended to select the variety that suits the specific growing conditions of the area."
why do farmers have low cancer and death rates.,This is due primarily to lower smoking rates among farmers and a very active lifestyle
what is Poaceae.,Poaceae is a family of flowering grasses which includes cereal grasses and the grasses of grasslands and pastures
name the land use changes that causes drought.,"urbanization, agricultural expansion, and deforestation can alter the water cycle, leading to changes in precipitation patterns and soil moisture levels."
what is harvesting,It involves removing the mature crops from the field and preparing them for storage or transport
which pest feeds on the underside of cassava leaves and causes yellowing and curling of the leaves,Cassava whitefly
List some of the soil management activites.,"soil testing, fertilization, irrigation, tillage, and crop rotation"
what is Cassava Mosaic Disease (CMD)., is a viral disease that is caused by different strains of the cassava mosaic virus
what are some of the water conservation practices being done.,"reducing evaporation loss, controlling water runoff, and maintaining proper soil moisture levels"
what is agricultural automation?,refers to autonomous navigation by robots without human intervention. 
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
how do you define organic?,"a labeling term that indicates that the food or other agricultural product has been produced through approved methods that integrate cultural, biological and mechanical practices that foster cycling of resources, promote biological balance and conserve biodiversity"
where can we find cassava whitefly., warm and humid regions
"which crop can be grown at elevations up to 2,000 meters above sea level, but it grows best at lower elevations.",Cassava 
Name factors that causes seed dormancy," mechanical barriers, chemical inhibitors, immature embryos, scarification requirements, and environmental cues"
How can Tillage improve productivity.,"warming the soil, incorporating fertilizer and controlling weeds, but also renders soil more prone to erosion, triggers the decomposition of organic matter releasing CO2, and reduces the abundance and diversity of soil organisms."
which other variety is developed by NARO and has good yield potential and is resistant to cassava mosaic disease and cassava brown streak disease,NAROCASS 2
which cassava variety is mainly grown in Thailand.,M Col 22
which nutrients are required for high yield in cassava.,"nitrogen, phosphorus, and potassium"
How are maize planted?,"the maize seeds are planted either by hand or machine, depending on the scale of the operation"
how can nutrient management help in improving red soil.,"Conduct a soil test to determine the nutrient deficiencies in the soil. Based on the test results, apply the necessary fertilizers to provide adequate levels of essential nutrients, such as nitrogen, phosphorus, and potassium. This helps to optimize plant growth and yield."
Can farmers save and replant GMO seeds?,"GMO seeds, like any others, can be saved and replanted"
which maize variety has a maturity of 80 days.,PHB 3253
how do farmers control insects?,prevent insect damage by putting up insect traps or by bringing in beneficial insects that feed on the harmful ones that are causing a problem.
how can you break chemical dormancy.,by leaching the seed in water or by exposing it to a specific temperature or light regime.
Which condition is suitable for maize plantation,"Maize grows best in warm temperatures between 20�C to 30�C, with a minimum temperature of 10�C and maximum of 35�C. It also requires consistent moisture throughout its growing cycle, which can be supported by adequate rainfall or irrigation. Excessive heat or drought can negatively affect growth and yield. Additionally, maize requires plenty of sunshine, with a minimum of 6 hours of direct sunlight per day."
why should cassava not be stack too high.,the weight of the tubers can cause them to crush and spoil.
what is Conservation tillage.,Conservation tillage involves reducing or eliminating plowing and other tillage operations that can disturb the soil structure and reduce soil organic matter
where do armyworms lay their eggs., clusters on the lower side of leaves
what does the female S.exempta release to attract males.,pheromones
Do cows cause global warming? ,cattle production is not a top contributor to greenhouse gasses
which  districts in Uganda grow maize.,"Kabarole, Mubende, Masindi, Jinja, Iganga, Kamuli, Mbale and Kasese."
Which common chemical is used for seed dressing,Phenylmercuric acetate
how does reliable rainfall improve crop yield.,"Reliable rainfall can provide the necessary moisture for crops to grow and thrive, leading to higher yields and better quality crops. This is especially important in areas where irrigation is not available or is limited"
what is Composting?,"Composting involves decomposing organic materials such as animal manure, food waste, and yard trimmings to create a nutrient-rich soil amendment that can be added back to the soil."
which cassava variety is recommended for karamoja region.,NASE 20
"When is the best time to harvest beans, and how is this determined?",when the pods turn yellow and dry up
which pest feeds on the underside of cassava leaves and causes yellowing and curling of the leaves,Cassava whitefly
what are other pest management practices that can be used to manage mealybug infestations.,"the use of resistant varieties, maintaining proper plant nutrition and moisture levels, and minimizing weed growth around the cassava plants."
when do adults emerge?,in 7 to 10 days
which maize variety was developed by the International Maize and Wheat Improvement Center (CIMMYT).,CML444
"If a farm is large, does that mean it is a corporate farm?","Just because a farm is large in number of acres, does not mean it is a corporate farm"
