question,answers
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
what is another name for cassava whitefly.,Bemisia tabaci
What is total seed population of wheat in an acre?," Wheat seeding rates can vary depending on factors like variety, soil fertility, and intended yield. A common range for wheat is around 1.5 to 2.5 million seeds per acre, aiming for a plant population of 1 to 1.5 million plants per acre."
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
What bean variety has early maturity  and how many days?,NARO Case 1
what is the approximate Global agricultural production,32 million tonnes of natural fibres
which herbicide kills all plants except those with genetic tolerance.,Glyphosate 
how does proper seed bed preparation helps to control weeds.," by uprooting or burying weed seeds and removing existing weeds. By creating a clean and weed-free seed bed, farmers can minimize competition between weeds and crops for nutrients, water, and sunlight, leading to better crop establishment and growth."
name one difference between  fresh and dry maize in  terms of the nutrients value.,"Fresh maize is higher in vitamins and minerals, such as vitamin C, folate, and potassium, compared to dry maize. However, dry maize is a good source of dietary fiber, protein, and complex carbohydrates."
"which pest feeds on the leaves and stems of cassava, causing defoliation and reduced yield",Cassava beetle
what is the recommended spacing for long 1.,spaced by 75x30cm with a seed rate of 25kg/ha
name the steps the farmer can use to control pest after detection the garden.,"Identify the disease: Try to identify the specific disease affecting the cassava plants. Observe the symptoms, such as leaf discoloration, wilting, lesions, or any other unusual signs. You can consult local agricultural extension services, agricultural experts, or plant pathologists to help identify the disease accurately.

Isolate and remove infected plants: If the disease is confirmed, promptly isolate and remove the infected plants from the field. This prevents further spread of the disease to healthy plants. Properly dispose of the infected plants by burning, burying, or removing them from the field.

Sanitize tools and equipment: Clean and sanitize any tools, equipment, or machinery that have come into contact with the infected plants. This helps prevent the disease from spreading to other fields or areas.

Implement cultural practices: Adopt cultural practices that can help manage or control the disease. These may include adjusting planting density, optimizing nutrition and irrigation practices, and practicing crop rotation. Some diseases may be controlled by removing alternate host plants or weeds that can serve as reservoirs for the pathogens.

Seek expert advice: Consult local agricultural extension services, agricultural experts, or plant pathologists for specific recommendations on disease management strategies. They can provide guidance on appropriate fungicides or other control measures if necessary.

Monitor and scout regularly: Continuously monitor the field to track the spread and severity of the disease. Regular scouting helps identify any new infections and allows for timely intervention."
what causes the green coloration in Solitaria larvae,This green coloration is due to both pigmentation and ingested plant material visible in the gut
name one GMO crop used by farmers.,insect-resistant crops
name one way a farmer can guard against drought?,"Crop Selection: Farmers should select crops that are adapted to their local climate and can tolerate drought conditions. Crops such as maize, sorghum, and millet are more drought-tolerant than others and can still produce a reasonable yield under limited water conditions."
What are the uses of soil air,"oil air plays an important role in the growth and development of plants by providing oxygen for respiration and other metabolic processes. Soil air also helps to maintain the proper soil moisture levels, which are essential for plant growth. "
which disease is transmitted by leafhoppers.,Maize streak virus
what factors should be considered when a applying NPK fertilizers on maize plants.,"soil fertility, crop growth stage, and local recommendations"
Suggest the advantages of clay soil,"Poor drainage: Clay soils have small pore spaces, which can lead to slow drainage and waterlogging in areas with heavy rainfall. This can reduce soil aeration and lead to root rot in some crops.
Heavy and difficult to work: Clay soils are heavy and can be difficult to till and cultivate with farming equipment.
Slow to warm up: Clay soils can be slow to warm up in the spring, which can delay planting and crop growth.
Prone to compaction: Clay soils are prone to compaction, which can reduce soil aeration and root growth."
what is the taste of fresh maize.,"Fresh maize has a sweet, juicy flavor and a soft, tender texture,"
where area is  shifting cultivation done.,"This type of farming is practiced mainly in areas with abundant rainfall where the forest regenerates quickly. This practice is used in Northeast India, Southeast Asia, and the Amazon Basin."
what is the first stage of managing armyworms.," regularly monitor the crop for signs of infestation, such as chewed leaves and the presence of armyworms."
Is agriculture a luxury or a matter of national security?,American agriculture is a matter of national security
When was the fall armyworm first detected in Uganda?,2016
Name the cultural pest control practicies.,"crop rotation, culling, cover crops, intercropping, composting, avoidance, and resistance"
how can you ensure sanitation control CBB.,"Infected plant debris should be removed from the field, and tools and equipment should be disinfected to prevent the spread of CBB"
How can couch grass be effectively controlled from the cassava garden.,Mulching
name the important categories of food crops.,"cereals, legumes, forage, fruits and vegetables"
how many eggs does the female armyworm lays per night.,100�400
why is crop rotation important in farming?,"This helps to prevent soil erosion and depletion, and can also help to control pests and diseases"
why whiteflies are able to multiply and spread so quickly,"Whiteflies have a high reproductive rate, with females capable of laying hundreds of eggs during their lifetime. These eggs hatch quickly, and the nymphs develop into adults in just a few weeks, allowing populations to increase rapidly."
what is Cassava Mosaic Disease (CMD)., is a viral disease that is caused by different strains of the cassava mosaic virus
What common practice is done to control field pests?,"Crop rotation: Rotating crops can help break pest cycles and reduce pest populations over time.

Use of resistant varieties: Planting crop varieties that are resistant or tolerant to specific pests can help reduce pest damage.

Proper field hygiene: Removing crop residue and weeds can eliminate potential hiding places and breeding grounds for pests.

Sanitation: Proper disposal of infested plants, crop debris, and waste materials can help prevent the spread of pests.

Biological control: Introducing beneficial insects, such as ladybugs or parasitic wasps, that prey on pests can help control their populations naturally.

Mechanical methods: Handpicking pests, using traps, or employing physical barriers can be effective in managing certain pests.

Integrated Pest Management (IPM): Implementing an integrated approach that combines multiple pest control strategies tailored to specific pest and crop conditions.

Timely planting and harvesting: Planting at the appropriate time and harvesting crops promptly can minimize exposure to pests."
what does the female S.exempta release to attract males.,pheromones
name the disease that can cause the pods to become waterlogged and develop rot,pod rot diseases
what is crop protection?," Crop protection refers to the various methods used to protect crops from pests, diseases, and other threats"
which other DK varieies are available in amolatar?,"DK 9093, DK 8073, and DK 8031"
What are the symptoms of cassava bacteria blight.,"water-soaked lesions on the leaves, stems, and petioles of the cassava plant."
why do farmers plant cover crops?,"Cover crops manage soil erosion, soil fertility, soil quality, water, weeds, pests, diseases, biodiversity and wildlife in an agroecosystem"
Is sandy soil better than clay soil  when growing beans?, neither soil type is inherently better or worse for growing beans
what is the use  autonomous crop robots.,harvest and seed crops
which caterpillar pests  can cause significant damage to cassava crops.,Armyworms 
what is micropropagation.,"The practice of rapidly multiplying stock plant material to produce a large number
of progeny plants using plant tissue culture techniques"
why should farmers implement disease prevention strategies., to prevent the spread of disease among their livestock
name Spodoptera exempta species that have chisel-like mandibels.," S. triturata, S. m. mauritia, S. m. acronyctoides, S. umbraculata, S. cilium, Spodoptera depravata [sv], and S. pecten"
what other way can a farmers control Cassava mosaic disease,Planting resistant varieties: Some cassava varieties have been developed that are resistant to CMD. These varieties should be used whenever possible to reduce the risk of disease.
What are barns used for?,to store modern farm machinery and house farm animals
name examples of organophosphate insecticides that are commonly used for controlling bean pests.,chlorpyrifos and malathion.
How long can I replant the beans.,"Beans can be replanted in subsequent growing seasons as long as the seeds are viable and suitable for planting. The viability of bean seeds can vary depending on factors such as the specific bean variety, storage conditions, and seed quality. It is generally recommended to use fresh, high-quality seeds for optimal germination and plant performance."
why do crops require regular maintainance after planting,to ensure healthy growth and yield
what the advantages of natural food?,make cows produce more milk and chickens produce more eggs
which crop is known to thrive  well in slightly acidic soils with pH levels between 6.0 and 6.5.,Soybeans
which phase in polyphenism in which the larvae raised in groups turns black.,gregaria
How can i store beans safely?,"Clean and dry the beans: Remove any debris, dirt or broken beans. Then, spread them out on a clean, dry surface, like a tarp or a concrete floor, to dry. Make sure they are completely dry before storing them."
why do ranchers do not like to use antibiotics?,"because antibiotics are expensive, and they take time to administer"
What are the symptoms of maize streak disease,"Stunted growth: Infected plants often show stunted or reduced growth compared to healthy plants. The overall size of the plant is smaller, and it may fail to reach its normal height.

Yellowing or chlorosis: The leaves of infected plants exhibit yellowing or chlorosis. The chlorotic areas appear as irregular streaks or patches along the veins of the leaves. The yellowing may progress to the entire leaf, leading to leaf necrosis.

Leaf curling: Infected plants may exhibit curling or rolling of the leaves. The leaves may curl upwards or downwards, giving a distorted appearance.

Narrowing of leaves: The leaves of infected plants may become narrower and more erect than healthy leaves. This symptom is known as leaf strapiness."
Which is the best time for spraying beans?,"The timing of spraying beans depends on the specific pest or disease that is being targeted. In general, it is recommended to monitor the bean plants regularly for signs of pest or disease infestations, and to spray only when necessary. Spraying at the wrong time or using the wrong pesticide can be ineffective or even harmful to the crop and the environment."
which crops can be intercropped with cassava to help attract natural predators of cassava beetles., legumes or grasses
Which fertilizer is best for increase of productive of beans,Phosphorus (P) and potassium (K) are two key nutrients
name Spodoptera exempta species that have chisel-like mandibels.," S. triturata, S. m. mauritia, S. m. acronyctoides, S. umbraculata, S. cilium, Spodoptera depravata [sv], and S. pecten"
which nutrient is leguminous crops high in?,nitrogen 
Why are crops sprayed with pesticides?,"to protect crops from insect pests, weeds, and fungal diseases while they are growing"
What type of soil is beans doing well,"Beans generally do well in soil that is well-draining, fertile, and rich in organic matter. The ideal soil for beans is a sandy loam soil with a pH range of 6.0 to 7.0. The soil should also be free of pests and diseases that can damage the plants.
"
what is a test dig?,dig to check if the tubers are ready for harvesting
name activities done during water management.,"irrigation scheduling, water storage, and distribution systems"
how does contour ploughing helps in controlling soil erosion in mountainous areas.,Contour plowing helps to create small ridges and furrows that slow down the flow of water and prevent it from carrying away soil particles.
"what nutrients can i use for water regulation, disease resistance, and stress tolerance in plants.",potassium 
what does Eutrophication leads to?,"algal blooms and anoxia, leads to fish kills, loss of biodiversity, and renders water unfit for drinking and other industrial uses"
what chemical methods are used to control termites.,"baits, soil treatments, and wood treatments"
name any one example of forest pest., bark beetles
Can beans be milled like soyabean for human consumption,"Yes, beans can be milled like soybeans for human consumption. The process of milling involves grinding the beans into a fine powder, which can then be used as a flour in various recipes."
how do farmers control soil erosion.,farmers use conservation practices like planting cover crops in the winter or using conservation tillage practices
which kind of GM varieties release protein to control pest.,bacterium Bacillus thuringiensis
what are Synthetic fertilizers?,are typically made from chemicals and minerals and are designed to provide plants with specific nutrients
why is mulching important.,"Mulching helps to suppress weed growth, retain soil moisture, and improve soil fertility"
what is the importance of crop rotation.,"Implementing crop rotation practices helps to break the cycle of soil erosion. Alternating maize cultivation with other crops, such as legumes or root crops, helps to improve soil health, reduce erosion, and mitigate nutrient depletion."
why should farmers avoid areas with recent fertilizer or pesticide applications when collecting soil sample.,"These substances can alter the nutrient levels and pH of the soil, affecting the accuracy of the soil analysis."
"Adjumani district, why does farmers preferred cassava stem cuttings than it's seeds","Higher yield potential: Cassava propagated through stem cuttings can produce higher yields compared to seed propagation. The stem cuttings produce a clone of the parent plant, which ensures that the resulting plants will have similar characteristics and yield potential."
name plants that uses C3 carbon fixation.,alfalfa and soybeans
how can you control whiteflies,Whiteflies can be controlled using insecticides or by using sticky traps that attract and trap the insects.
what does excessive moisture causes.,root rot and other diseases
How do I know when my corn is ready to harvest?,"Corn is typically ready to harvest when the kernels are firm and have reached their full size, and the ears have a mature appearance"
name the important categories of food crops.,"cereals, legumes, forage, fruits and vegetables"
what is Conservation tillage.,Conservation tillage involves reducing or eliminating plowing and other tillage operations that can disturb the soil structure and reduce soil organic matter
"the product of consistent modification by scientists are called?
",GMOs 
can some diseases be transmitted when using seed for propagation?,"Some diseases can be transmitted through seeds, potentially leading to crop loss."
why do farmers practice irrigation.,to conserve water while ensuring that crops receive the necessary moisture for healthy growth.
Where else can we farmers get the beans seeds with iron content?,Check with research institutions: Agricultural research institutions often conduct research on crop varieties with higher iron content. You can check with local research institutions or universities to see if they have developed bean varieties with higher iron content and if those seeds are available for purchase.
