question,answers
"which indicator can be used to check for cassava maturity.
",Time since planting
which fish are grown in farms?,"salmon, catfish, rainbow trout, tilapia, and cod are grown in fish farms"
"Is buying organic food better for the environment than buying food
produced conventionally?
","Ultimately, environmental sustainability comes down to the farmer, whether they produce goods organically or conventionally."
what causes cassava root rot., fungal and bacterial pathogens
how is glue made from cassava?,"To make cassava glue, the cassava root is first peeled, washed, and grated into a pulp. The pulp is then soaked in water to release the starch, which is then separated from the fibrous material. The starch is then heated and mixed with water to create a thick, sticky paste."
why is mulching important.,"Mulching helps to suppress weed growth, retain soil moisture, and improve soil fertility"
how can farmers prevent livestock diseases.,"implement measures such as regular vaccinations, quarantine of new animals, and good hygiene practices."
what is RFID used for?,is a technology that has been used to identify and track livestock animals
"which pest feed on the sap of the bean plant, causing stunting and distortion of the leaves",Bean aphids (Aphis fabae)
what the advantages of natural food?,make cows produce more milk and chickens produce more eggs
name the major categories of Natural fibers.,"cotton, wool, hemp, silk and flax"
Which fertilizers is applied to crops in 4-6 weeks after germination to promote rapid growth,"In the 4-6 weeks after germination, crops can benefit from the application of nitrogen-rich fertilizers to promote rapid growth. Nitrogen is an essential nutrient for plant growth and is often required in higher amounts during the early stages of development"
can i use insecticides to manage cassava whitefly infestation?,but it is important to use the appropriate type and dosage to avoid damaging the cassava plants and the environment
what is the impact of over-fertilization.,"excessive vegetative growth, lodging, and reduced yield"
what is organic farming?,"method of crop production that emphasizes the use of natural and sustainable practices, such as crop rotation, composting, and biological pest control"
"what conditions can accelerate the breakdown of active ingredients in pesticides, reducing their effectiveness","extreme temperatures, moisture, and sunlight"
What are windmills used for?,to generate power and grind wheat since ancient times
What are some of the methods that farmers in Uganda use to control armyworms?,"early detection, biological control, chemical control, crop rotation, and cultural control"
name any insecticides that can be used on cassava beetles.,neem oil or pyrethroids
What are the symptoms of cassava mosaic,"Leaves leaves become distorted and yellow, Poor formation of tubers, The plants is stumted, Mosaic mottling,mishapen and twisted leaflets and reduction in size of leaves"
"Is buying organic food better for the environment than buying food
produced conventionally?
","Ultimately, environmental sustainability comes down to the farmer, whether they produce goods organically or conventionally."
name one plant that uses C4 carbon fixation.,maize 
which insects are known to transmit maize streak virus from one maize plant to another.,Cicadulina species
which genetical method are researchers are exploring to control whitefly., RNA interference (RNAi)
what is Mulching.,"Applying a layer of organic material such as leaves, straw or grass clippings on top of the soil can help retain moisture, prevent erosion, and add organic matter to the soil as it breaks down."
what are some of the challenges faced by S. exempta.,"predators, parasites, parasitoids, diseases, and viruses"
why is DAP used in planting maize.,"is a phosphorus-rich fertilizer that also contains nitrogen. It is often used as a basal or pre-planting fertilizer for maize, as it promotes root development and helps the plants establish quickly. However, it may not provide adequate amounts of potassium and other micronutrients that maize needs for optimal growth."
which nutrients are present in farmyard manure.,"nitrogen, phosphorus, and potassium,"
what are some of the technologies used by farmers in maize production.," improved seeds like hybrid and open pollinated varieties, timely planting, proper spacing and timely weeding and harvesting"
what is  irrigation.,the application of water to crops to supplement natural rainfall and ensure healthy plant growth
What bean variety fetch high price on market?,"Kidney beans (Phaseolus vulgaris): They are large, kidney-shaped beans with a smooth texture and a rich, meaty flavor. They are often used in chili, soups, and stews.

Black beans (Phaseolus vulgaris): These beans have a dense, creamy texture and a slightly sweet, earthy flavor. They are commonly used in Latin American and Caribbean cuisine.

Pinto beans (Phaseolus vulgaris): They are medium-sized beans with a speckled appearance and a creamy texture. Pinto beans are popular in Mexican and Southwestern cuisine.

Navy beans (Phaseolus vulgaris): These small, white beans have a mild flavor and a smooth texture. They are often used in baked beans and soups.

Cannellini beans (Phaseolus vulgaris): These Italian white beans have a creamy texture and a mild, nutty flavor. They are commonly used in Mediterranean dishes."
does harvesting maize early before its dried causes mycotoxin contamination?,"Maize that is harvested before it is fully dried is at a higher risk of mycotoxin contamination, which can pose health risks to both humans and animals if consumed."
What is rouging.,"Removal of plants which are diseased or not of the desired type contaminants to purify and
clean the stock,"
how can farmers address yellowing of beans.,"Check the nutrient levels in the soil and supplement with appropriate fertilizers if necessary.
Adjust the soil pH if it is outside the optimal range for beans.
Ensure proper watering, providing consistent moisture without waterlogging the plants.
Monitor for pest and disease infestations and take appropriate control measures if needed.
Protect the plants from extreme weather conditions by providing shade or shelter if possible.
If the problem persists or worsens, it may be helpful to consult with a local agricultural extension service or a plant specialist who can provide specific advice based on your location and growing conditions."
Name one breed of a horse,ponies
name working animals that have been used to cultivate fields.,"horses, mules, oxen, water buffalo, camels, llamas, alpacas, donkeys, and dogs"
How best can picks bags store maize grains for a long period of time?,"PICS (Purdue Improved Crop Storage) bags are specially designed storage bags that can help farmers store maize grains for a long period of time, up to 2-3 years, without using any chemicals"
what are the sustainable approaches to cassava disease management?,breeding disease-resistant varieties and using natural pest control methods.
How is technology in agriculture changing?,Tractor technology is changing! Auto?steer and GPS (global positioning systems) help make farming more efficient. Tractor technology is also helping the environment. 
why should the ridges be labelled?, to ensure uniform planting depth and spacing
what is Land transformation.,the use of land to yield goods and services
what are the symptoms of cassava mosaic disease.,"ellowing and mosaic patterns on the leaves, stunted growth, and reduced tuber yield"
name any other way of storing cassava.,Use proper containers
what kind of practices are used for crop protection?," use of pesticides, fungicides, and other chemicals, as well as cultural practices"
what are the benefits of crop domestication.," increased yield, improved disease resistance and drought tolerance, eased harvest and improved the taste and nutritional value of crop plants"
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
how do ranchers administer antibiotics?,according to the instructions on the label and under the direction of a veterinarian
name other ways a farmer can use to control CBSD.,Planting resistant varieties
which nutrients are required for high yield in cassava.,"nitrogen, phosphorus, and potassium"
why is gregaria phase dangerous to crops.,because the black-bodied caterpillars are more active and densely concentrated than solitaria caterpillars
what is Cassava Anthracnose Disease (CAD) .,is a fungal disease that affects cassava plants.
"which crop is the crop most often used for silage.
",corn 
why is soil health vital?,"Soil health is critical to crop growth and productivity, as it provides the necessary nutrients and support for plants to thrive."
what causes plant diseases?,"variety of pathogens, including fungi, bacteria, viruses, and nematodes"
what type of soil can cause cassava plant to die prematurely.,"soil with high salinity or acidity, can cause the plants to dry out and die prematurely"
what is the required depth of planting cassava.,about 5 to 7 centimeters
What farming practices destroy soil nutrient,"Overuse of synthetic fertilizers: Excessive use of synthetic fertilizers can result in soil acidification and nutrient imbalances, which can reduce soil fertility and productivity over time."
What is rouging.,"Removal of plants which are diseased or not of the desired type contaminants to purify and
clean the stock,"
"To ensure the longevity and effectiveness of pesticides, what guidelines should be followed by farmers.","Keep containers tightly sealed: Properly seal the containers to prevent leakage and evaporation of the pesticide.

Separate from food and feed: Store pesticides away from areas where food, animal feed, or drinking water are stored to prevent contamination.

Follow expiration dates: Pesticides have an expiration date indicated on the label. Use them before the expiration date to ensure their effectiveness.

Handle with care: When handling pesticides, follow the safety instructions on the label, wear appropriate protective gear, and avoid inhaling or contacting the chemicals."
What fertilizer is recommended for planting maize by researchers?,"NPK (Nitrogen-Phosphorus-Potassium) and DAP (Diammonium Phosphate) are good fertilizers for planting maize, as they both provide essential nutrients that maize needs for optimal growth and development."
what food nutrients do we get from milled maize.," dietary fiber, protein, and essential nutrients such as thiamine, niacin, and folate."
what is the required soil PH for potatoes.,between 4.8 and 5.5
give two cultural crop protection practices.,crop rotation and intercropping.
what is the required depth of planting cassava.,about 5 to 7 centimeters
Poor irrigation leads to?,"waterlogging, soil salinization, and other negative environmental consequences."
why are farmers advisable to leave bean stalk in the garden.,". Bean stalks are rich in nutrients and organic material, which can contribute to improving soil fertility and structure. When the bean stalks decompose, they release nutrients back into the soil, making them available for the next crop."
define genetic engineering.,This involves inserting genes from other organisms into maize plants to create new varieties with desirable traits such as resistance to pests or diseases.
Name factors that causes seed dormancy," mechanical barriers, chemical inhibitors, immature embryos, scarification requirements, and environmental cues"
which other techniques can help preserve quality of beans?,The use of hermetic storage bags or containers
"If a farm is large, does that mean it is a corporate farm?","Just because a farm is large in number of acres, does not mean it is a corporate farm"
