question,answers
what causes plant diseases?,"variety of pathogens, including fungi, bacteria, viruses, and nematodes"
Can maize grow in relatively rocky soils?,"Soil drainage: Ensure that the rocky soil has adequate drainage to prevent waterlogging, as excessive water retention can negatively impact maize growth. Rocky soils with good drainage can be suitable for maize cultivation.

Nutrient availability: Rocky soils may have lower nutrient content and limited organic matter. It's important to conduct a soil test to assess the nutrient levels and pH of the soil. Based on the test results, appropriate fertilizer and soil amendment recommendations can be made to provide the necessary nutrients for maize growth."
why should farmers ensure proper land preparation before planting cassava.,for ensuring a healthy and high-yielding cassava crop
which organic matter help improve soil fertility.,compost or well-rotted manure
what is the approximate amount of Global agricultural production of wood.,4 billion
how do farmers control insects?,prevent insect damage by putting up insect traps or by bringing in beneficial insects that feed on the harmful ones that are causing a problem.
 which variety of maize has a hard outer layer and is used for making popcorn.,Popcorn maize
which does virus responsible for cassava mosaic disease belongs to?,Geminiviridae
what are Calcium-based fertilizers?,"Fertilizers that are high in calcium, such as calcium nitrate or calcium carbonate, can help improve soil structure and water-holding capacity. Calcium helps flocculate clay particles in the soil, creating larger pore spaces and improving drainage."
which kind of cultivation is sometimes referred to as slash and burn.,Shifting cultivation
does spacing reduce competition for resources?,"When beans are spaced adequately, there is less competition among plants for essential resources like water, nutrients, and light. This allows each plant to access the resources it needs without being hindered by neighboring plants, resulting in more vigorous growth.
"
what are Calcium-based fertilizers?,"Fertilizers that are high in calcium, such as calcium nitrate or calcium carbonate, can help improve soil structure and water-holding capacity. Calcium helps flocculate clay particles in the soil, creating larger pore spaces and improving drainage."
what percentage o electricity does fossil fuel accounts for?, 81% of electricity
what type of fertilizers can be applied for maize?,"DAP, NPK, and CAN"
name different ways of planting cassava.," single stem planting, stake planting, or mounding"
how can conservation tillage helps improve soil fertility.,"Reducing the frequency and intensity of tillage can help to preserve soil structure, prevent erosion, and improve nutrient retention."
how does mulching help in soil nutrients retension., help retain moisture by reducing evaporation and keeping the soil cool. Mulch also helps suppress weed growth and adds nutrients to the soil as it decomposes.
What are genetically modified organisms (GMOs)?,GMOs are defined as �organisms in which the genetic material (DNA) has been altered in a way that does not occur naturally.
which two countries contribute to 80 percentage of the sea food, Asia and Latin America
can the use of farmyard manure increased infiltration?," FYM improves soil permeability and enhances water infiltration into the soil. The organic matter in FYM improves soil structure, creating larger pore spaces that allow water to penetrate more easily into the soil rather than running off the surface."
which year was Apple farming introduced in Uganda?,1999
which bean variety is tolerance to heavy rains.,"Robusta: Robusta beans are known for their good resistance to waterlogging and heavy rains. They have a relatively quick growth cycle and are suitable for areas with high rainfall.

Akunduny: Akunduny is a climbing bean variety that performs well in areas with heavy rainfall. It has good disease resistance and can withstand waterlogged conditions.

Katumani: Katumani is a bean variety that is popular in regions with heavy rainfall. It has good water tolerance and can withstand periods of excessive moisture."
Suggest the disadvantages of sandy  soil,"Poor water-holding capacity: Sandy soils have a low water-holding capacity, which means that they require more frequent irrigation and may not be suitable for crops that require consistent soil moisture.
Low nutrient retention: Sandy soils have low nutrient retention capacity, which can lead to leaching of nutrients and require more frequent application of fertilizers and organic matter.
Low organic matter content: Sandy soils are often low in organic matter, which can lead to soil erosion and reduced soil fertility.
Susceptible to erosion: Sandy soils are prone to erosion by wind and water, which can lead to soil degradation and loss of topsoil."
Is maize growth affected by altitude?,The expert will reachout to help
how can tillage be used to control Couch grass., involves digging up the soil to a depth of at least 6 inches to disrupt the root system of the grass
how many days does the eggs takes to hatch into larvae., two to five days
give two ways in which frozen vegetables can even be more nutritious than fresh vegetables.,"frozen vegetables are often left to ripen longer than fresh vegetables. As they ripen and mature, they become full of vitamins, minerals and antioxidants. Second, vegetables begin to lose their nutritional value as soon as they are harvested. Freezing slows this process."
Where else can we farmers get the beans seeds with iron content?,Check with research institutions: Agricultural research institutions often conduct research on crop varieties with higher iron content. You can check with local research institutions or universities to see if they have developed bean varieties with higher iron content and if those seeds are available for purchase.
why is post-harvest management important for preserving the quality of beans?,to prevent mold growth and insect infestation
what is harvesting,It involves removing the mature crops from the field and preparing them for storage or transport
which population is vulnerable  in agriculture.,Ages 0�6
How does farming and ranching impact wildlife habitat?," Farmers and ranchers value wildlife conservation and are working hard to improve habitat, while providing food, fiber and fuel to a growing population."
any maize market out there?,There are several markets available but all depends on where you are based.Where are you based
how did seed drill helped farmres,allowed farmers to sow seeds in well-spaced rows at specific depths at a specific rate
can crop rotation control CAD in cassava?,Crop rotation can help to break the cycle of disease and reduce the risk of infection.
Does maize streak diseased affects the seeds	,"Maize streak disease (MSD) primarily affects the leaves of maize plants, causing streaking and yellowing symptoms. However, if the infection is severe and occurs early in the growing season, it can also affect the developing maize cobs and subsequently impact the quality of the seeds.
"
how do we call the cover crops that increases soil fertility.,green manure
what is Conservation tillage.,Conservation tillage involves reducing or eliminating plowing and other tillage operations that can disturb the soil structure and reduce soil organic matter
"When is the best time to harvest beans, and how is this determined?",when the pods turn yellow and dry up
which other can i control the buying of fake agrochemicals.,"Always check the product labels carefully to ensure that the agrochemical is registered by the relevant authorities and has the correct dosage and usage instructions. Fake products often have misspelled words, unclear labels, or no label at all."
which other techniques can help preserve quality of beans?,The use of hermetic storage bags or containers
what causes plant diseases?,"variety of pathogens, including fungi, bacteria, viruses, and nematodes"
"which control method employs the use of beneficial insects like ladybugs or lacewings, or the release of whitefly-specific parasites or predators.",Biological contro
What spacing is recommended for cassava planting?,"The recommended spacing for cassava planting can vary depending on several factors, including the variety of cassava, soil fertility, and intended use of the crop. However, a common spacing for cassava is between 1 meter to 1.5 meters between rows and 0.8 meters to 1 meter between plants within a row."
why should farmers replace old seed during planting.,"using old seeds can result in poor germination rates, uneven plant growth, and reduced resistance to environmental stressors such as drought, pests, and diseases."
how can reliable rainfall improve soil health?,Rainfall can help to improve soil health by providing the moisture needed for microbial activity and nutrient cycling.
how can reliable rainfall improve soil health?,Rainfall can help to improve soil health by providing the moisture needed for microbial activity and nutrient cycling.
why is forest  pests control difficult.,because it is not easy to access the canopy and monitor pest populations
how does chemical dormancy occur?,"when the embryo is surrounded by a layer of chemicals that inhibit germination, such as abscisic acid (ABA)."
which bean variety is suitable for areas with heavy rainfall.,Mwezi Moja
which maize varieties are commonly available in East Africa.,"longe 1, longe 2H, longe 4, longe 5H, longe 2H."
name ways farmers can increase soil fertility without using artificial fertilizers.,"Crop rotation: By alternating the types of crops grown in a particular field, the soil can retain nutrients and prevent depletion of specific nutrients."
what is pest control.,"is the regulation or management of a species defined as a pest; such as any animal, plant or fungus that impacts adversely on human activities or environment"
how can farmers control bacterial blight.," it's important to use disease-free planting material, practice good sanitation by regularly removing and destroying infected plant material, control insect vectors, and avoid working in cassava fields when plants are wet"
what is the maturity days for bush beans,50-55 days
why DK maize variety widely grown in Uganda. ,"It is known for its high yield potential, good disease resistance, and adaptability to various growing conditions"
what other methods can be used to control apple tree pests?,"using pheromone traps, applying insecticides, or using natural predators such as ladybugs"
which part of cassava is affected by CBSD,roots
How can a farmer control termites,"One of the best ways to control termites is through good cultural practices. This includes maintaining good soil health and fertility, avoiding over-watering or waterlogging, and keeping crop residues and weeds under control. These practices can help to create a less favorable environment for termites and reduce their populations."
name one open-pollinated maize variety that was developed in West Africa and is well-suited to drought-prone regions.,SAWAH
where are the south americans beetles,South America
what is a contaminant.,"A plant that is considered undesirable in a seed production field, including off types,
other varieties, other crops, weeds and plants with disease symptoms"
how many days does the eggs takes to hatch into larvae., two to five days
"during the final stage, what activities are done during  Food Supply Continuum","retailing the product, distributing the product through the food service industry and, finally, reaching the consumer"
