question,answers
how do cover crops suppress weeds after death,they smother the next flush of weeds by forming a mulch layer on the soil surface
which type of weed control involves the use of herbicides to control weeds in the cassava field,Chemical weed control
name different ways of planting cassava.," single stem planting, stake planting, or mounding"
"What size should cassava stem be for planting?

",between 25 to 30 centimeters in length
"which synthetic substances allowed in organic production.
",Chlorine and hydrogen peroxide
"which variety is grown in Colombia and is known for its high yield potential, disease resistance, and good processing qualities.",COCU 001
why is animal welfare important to ranchers?,animals that are properly cared for will be healthier and more productive
what are the symptoms of cassava mosaic disease.,"ellowing and mosaic patterns on the leaves, stunted growth, and reduced tuber yield"
how long does the cassava plant takes to mature.," between 9-24 months after planting, depending on the variety and the intended use of the crop"
name one chemical pesticides that can be applied to control termides.,termiticides
how is mulching important in agriculture.,"Mulching helps conserve soil moisture, regulate soil temperature, and suppress weed growth."
what is the other name of Couch grass.,Bermuda grass
name any livestock diseases.," foot-and-mouth disease, brucellosis, and tuberculosis"
"what is RFID in full
",Radio frequency identification
What is the best fertilizers for beans? farmers are in need  of rhizobium  is it possible for me to get them and sell to my farmers?,"it is possible for farmers to obtain rhizobia inoculants for their beans. Inoculants are available in various forms, including powders and liquids, and they can be applied to the seed before planting or directly to the soil. Inoculation of beans with rhizobia has been shown to increase yields and improve plant health."
List inputs whose cost would lead farmers to increase prices.,"land, equipment, fertilizer, chemical, seed, buildings and facilities, maintenance, labor, fuel, heating, feed, taxes, insurance"
"Adjumani district, why does farmers preferred cassava stem cuttings than it's seeds","Higher yield potential: Cassava propagated through stem cuttings can produce higher yields compared to seed propagation. The stem cuttings produce a clone of the parent plant, which ensures that the resulting plants will have similar characteristics and yield potential."
name different ways of planting cassava.," single stem planting, stake planting, or mounding"
How can a farmer control bean weevil in the store?,"Cleaning and hygiene: Before storing beans, ensure that the storage area is clean and free from debris and residues that may harbor pests. Thoroughly clean the storage containers or structures to remove any existing infestations.

Proper storage containers: Use airtight containers, such as metal or plastic bins with tight-fitting lids, to store beans. This helps prevent weevils from entering and infesting the beans. Avoid using jute bags or other porous materials that can allow pest entry.

Temperature control: Weevils thrive in warm temperatures. Keeping the storage area cool can help deter their growth and reproduction. Maintain a temperature below 15 degrees Celsius if possible.

Moisture control: Weevils require moisture to survive and reproduce. Ensure that the beans are properly dried before storage to reduce moisture content. Use moisture-absorbing substances like silica gel packets or dry ash in the storage containers to keep the environment dry.

Natural repellents: Some natural substances act as repellents to weevils. These include dried neem leaves, mint leaves, or tobacco leaves. Place small sachets of these repellents in the storage containers to deter weevils.

Freezing or heating: If feasible, beans can be subjected to extreme temperatures to eliminate weevils. Freezing the beans for a few days at temperatures below -18 degrees Celsius or heating them at temperatures above 60 degrees Celsius can kill the pests.

Regular monitoring: Regularly inspect the stored beans for signs of weevil infestation, such as holes in the beans or presence of adult weevils. If infestation is detected, separate and discard the infested beans to prevent further spread."
why do farmers practice irrigation.,to conserve water while ensuring that crops receive the necessary moisture for healthy growth.
How can local farmers determine the acidity of the soil? ,"Farmers can determine the acidity of the soil by conducting a soil pH test. There are various ways to do this, but one common method is to use a soil pH test kit, which can be purchased at agricultural supply stores or online. The kit typically includes a test tube, pH indicator solution, and a color chart."
"which nutrient  is important for root development, flowering, and fruiting.",Phosphorus 
which region is commonly infested by CBSD.,"East and Central Africa,"
What chemical can a farmer use to spray beans affected by hailstorm?,"When beans are affected by hailstorm, the damage is usually physical and can lead to wounds on the plants. These wounds can create openings for various diseases and pests to attack the plant. Therefore, it is recommended to use a broad-spectrum fungicide that can control a wide range of diseases and protect the plant from further damage"
name one crop that belongs to Brassicaceae family,mustards
what are the negative consequences of fertilizers for the environment.,pollution of waterways and harm to aquatic ecosystems.
Is it late to plant maize in this mid September.,"The optimal planting time for maize varies depending on the specific region and climate conditions. In general, maize is typically planted during the spring season when temperatures are warm and frost is no longer a concern.

Planting maize in mid-September may be considered late in many regions, especially if you are in a location where winters or cool temperatures arrive early. Late planting can result in several challenges, including reduced yields and increased risk of crop damage from frost or cold weather.
"
why should farmers implement disease prevention strategies., to prevent the spread of disease among their livestock
how many farms were there in United States in 1935,6.8 million farms in the United States
Maize flour obtained after starch extraction is commonly referred as?,"""maize meal"" or ""corn meal,"""
where do I submit my answer?,Right here
Suggest the disadvantages of sandy  soil,"Poor water-holding capacity: Sandy soils have a low water-holding capacity, which means that they require more frequent irrigation and may not be suitable for crops that require consistent soil moisture.
Low nutrient retention: Sandy soils have low nutrient retention capacity, which can lead to leaching of nutrients and require more frequent application of fertilizers and organic matter.
Low organic matter content: Sandy soils are often low in organic matter, which can lead to soil erosion and reduced soil fertility.
Susceptible to erosion: Sandy soils are prone to erosion by wind and water, which can lead to soil degradation and loss of topsoil."
What are barns used for?,to store modern farm machinery and house farm animals
Is there any cassava variety suitable for a particular region in Uganda?,There is no single cassava variety that is suitable for all regions in Uganda due to variations in climatic conditions and soil types.
give two ways in which frozen vegetables can even be more nutritious than fresh vegetables.,"frozen vegetables are often left to ripen longer than fresh vegetables. As they ripen and mature, they become full of vitamins, minerals and antioxidants. Second, vegetables begin to lose their nutritional value as soon as they are harvested. Freezing slows this process."
what is drought?," is a natural disaster that can have severe impacts on the environment, society, and economy"
Where does our food come from?,People in developed countries such as the United States eat food that comes from all over the world.
Are we losing family farms because corporate farms are taking over American Agriculture?,America�s farms are still family farms
How can I control the spread of fungal diseases in my tomato plants?," ensure good airflow around the plants by spacing them properly and pruning them as needed. Additionally, using a fungicide can help control fungal growth. It's also important to avoid overhead watering, which can promote the spread of disease by splashing spores from one plant to another"
Can I eat healthy without spending a lot of money?,es. Food in the United States is very affordable
how many eggs does a female African armyworm lays.,"about 1,000 eggs in her lifetime"
How has farming changed in the United States?,"The growth of farming brought many laborsaving devices to 19th- and early 20th-century farm life, including reaping and threshing machines, which replaced work done by hand. Today, with modern methods of agriculture that include complex machinery, scientific breeding, and chemical pesticides, farms require far fewer workers."
what is the optimal temperature and humidity in the greenhouse suitable for maize plants., maize plants require warm temperatures and high humidity for optimal growth
Name the virus that causes Cassava Brown Steak Disease.,Cassava Brown Streak Virus (CBSV) and Ugandan Cassava Brown Streak Virus (UCBSV)
which other method is used to improve clay soil for maize production.,"Use cover crops: Growing cover crops, such as clover or rye, can help improve soil health and structure by adding organic matter, breaking up soil compaction, and reducing erosion. Cover crops can also help reduce weed pressure and increase soil moisture retention.
"
how can timing and method of fertilizer application improves soil fertility.,"The timing and method of fertilizer application, such as surface application, broadcasting, or placement, can influence nutrient availability and uptake by crops. For example, applying nitrogen fertilizer at planting may promote early crop growth and development, while side-dressing or top-dressing may promote later growth and fruiting."
what does S. exempta larvae feeds on?,Poaceae
name any insecticides that can be used on cassava beetles.,neem oil or pyrethroids
what does the female S.exempta release to attract males.,pheromones
What is the recommended spacing for cassava?,spacing of 1.0 m x 1.0 m (3 ft x 3 ft) is commonly used for cassava planting
what is Agroforestry.,"Planting trees and shrubs alongside crops can help provide shade, reduce erosion, add organic matter to the soil, and provide additional income through the sale of timber or fruits."
when is maize for silage harvested.,is harvested while the plant is green and the fruit immature
"Besides cow dung and urine, what does farmyard manure contain.",Animal bedding
name examples of fungicide that can be used to spray beans affected by hailstorm?,"Mancozeb, Copper oxychloride, and Propiconazole."
How can i control pests locally in stored beans,"Proper cleaning and storage: Thoroughly clean the storage containers or structures before storing beans to remove any existing infestations. Use airtight containers with tight-fitting lids to prevent pest entry.

Physical methods: Handpicking and manually removing pests from the beans can be effective, especially if the infestation is limited. Use a sieve or mesh screen to sift the beans and separate any pests present.
"
which body oversees organic certification>,USDA National Organic Program (NOP)
when do the intensity of outbreak increases.,"during the start of the wet season after a drought, which allows moths to lay eggs in areas of dense vegetation which supports the larval stage growth"
which human activities causes drought.," over-extraction of groundwater, water pollution, and inefficient water use can exacerbate drought conditions and reduce the availability of water for agriculture, industry, and domestic use"
What causes cassava trees to dry before maturity?,"Pest and disease infestations: Cassava plants are susceptible to a range of pests and diseases that can cause them to wilt, dry out, and die prematurely. Common pests include cassava green mites, cassava mealybugs, and cassava brown streak virus, while common diseases include cassava mosaic virus and bacterial blight. Proper pest and disease management, including timely application of appropriate pesticides and use of disease-resistant cassava varieties, can help to prevent premature drying of cassava plants"
"To manage and control cassava mosaic disease, what measures should farmers take into consideration.","Planting disease-resistant varieties when available.
Using healthy planting materials from certified sources.
Practicing good sanitation, such as removing and destroying infected plants and plant debris.
Implementing integrated pest management strategies to control whitefly populations, such as using insecticides or employing physical barriers.
Promoting crop diversification and intercropping to reduce the spread of the disease.
Conducting regular scouting and monitoring to detect early signs of the disease and take appropriate action.
It is important for farmers to collaborate with agricultural extension services and research institutions to access updated information, improved varieties, and appropriate management practices for cassava mosaic disease in their specific region."
how did seed drill helped farmres,allowed farmers to sow seeds in well-spaced rows at specific depths at a specific rate
how long should the cassava stem be cut?,20-30 cm long
what activities are necessary for ensuring healthy and high-yielding cassava crops.," Regular weeding, fertilization, and pest and disease control measures"
what concerns have recently been raised about GMO's? ,safety and potential environmental impacts
what is physical dormancy?,"occurs when the seed coat is impermeable to water and gases, preventing the embryo from absorbing water and initiating germination."
when is maize for silage harvested.,is harvested while the plant is green and the fruit immature
name one chemical pesticides that can be applied to control termides.,termiticides
can i use insecticides to manage cassava whitefly infestation?,but it is important to use the appropriate type and dosage to avoid damaging the cassava plants and the environment
what is the proper storage facility for cassava plant.,"Cassava should be stored in a cool, dry, and well-ventilated place to prevent mold growth and rotting"
what factors can lead to low maize harvest.,"Weather conditions: Unfavorable weather such as drought, excessive rainfall, hailstorms, or extreme temperatures can negatively impact maize growth and reduce yields.

Pest and disease outbreaks: Outbreaks of pests and diseases, such as fall armyworm, maize stalk borers, or maize rust, can significantly damage maize crops and reduce yields.

Poor soil fertility: Inadequate soil nutrients or imbalanced nutrient levels can affect maize growth and productivity. Lack of proper soil management practices, such as inadequate fertilization or soil erosion, can contribute to low yields.

Lack of access to inputs: Limited availability or affordability of quality seeds, fertilizers, pesticides, and other agricultural inputs can hinder maize production and result in lower yields.

Farm management practices: Inefficient farming practices, improper crop rotation, inadequate weed control, or suboptimal planting and harvesting techniques can impact maize yields.

Market conditions: Maize prices, market demand, and access to markets can also influence farmers' decisions and investment in maize production. Unfavorable market conditions may discourage farmers from growing maize or affect their profitability."
How can Tillage improve productivity.,"warming the soil, incorporating fertilizer and controlling weeds, but also renders soil more prone to erosion, triggers the decomposition of organic matter releasing CO2, and reduces the abundance and diversity of soil organisms."
what are other reasons  why crops are sprayed,"to prevent rats, mice, and insects from contaminating foods while they are being stored"
why do farmers practice irrigation.,to conserve water while ensuring that crops receive the necessary moisture for healthy growth.
"what conditions can accelerate the breakdown of active ingredients in pesticides, reducing their effectiveness","extreme temperatures, moisture, and sunlight"
name ways how farmers can manage breeding and reproduction of livestock.,"artificial insemination, natural breeding methods, and careful management of breeding cycles."
what  is the role of Center for Disease Control(CDC). ,"to prevent �illness, disability and death due to domestic and imported foodborne diseases"
why should cassava be protected from direct sunlight.,exposure to sunlight can cause the tubers to become discolored and reduce their quality.
Can eating a genetically modified fruit or vegetable change a person’s genes?,Eating GMO products does not impact our genes. 
which agricultural products accounted for the exports in 2019,"soybeans, beef, veal, pork, poultry and fresh and processed fruits and veggies "
how can farmyard manure improve soil structure.," FYM improves soil aggregation and creates pore spaces in the soil. This enhanced soil structure helps to create a sponge-like environment that can hold and store moisture for plant use. The organic matter in FYM also acts as a binding agent, preventing soil particles from compacting and reducing the risk of waterlogging."
what kind of information is collected by tools used in precision agriculture?," soil moisture, nutrient levels, and other factors"
what are the characteristics of CBSD infection.,"yellow-brown streaks or patches on the stem, which can extend to the leaves and petioles. The disease can also cause root necrosis, reducing the quality and yield of the cassava roots."
what does poverty results in?,"inability to purchase food, safely store food or transport food from where it is grown to where it is needed."
what are ponnies?,"Ponies are small breeds of horses that, because of their size, appear much smaller when fully grown than larger breeds of horses"
"I was told that for quickly germination of maize seeds, it needs first to be shocked in water before planting, is that true?","No, it is not necessary to shock maize seeds in water before planting for quicker germination. Maize seeds generally do not require pre-soaking before planting. They are capable of germinating under favorable soil conditions without any pre-treatment."
Testing Cassava?,There are various tests that can be done on cassava like testing for viruses.
why does Propagating  cassava through stems very easy.,stem cuttings is relatively easy and requires minimal technical knowledge. Farmers can easily obtain stem cuttings from healthy cassava plants and plant them in their fields
name ways how farmers can manage breeding and reproduction of livestock.,"artificial insemination, natural breeding methods, and careful management of breeding cycles."
what are the effects of climate change,"decreased crop yields, increased pest and disease pressure, and other challenges for farmers."
